SECT,CLASS,COU,YEA,STRI
FSINS,Restrictions to movement of people,RUS,2024,0.024270376889035106
FSINS,Other discriminatory measures,RUS,2024,0.020288320491090417
FSINS,Barriers to competition,RUS,2024,0.04899440333247185
FSINS,Regulatory transparency,RUS,2024,0.02016230672597885
FSINS,STRI,RUS,2024,0.37829527258872986
TRAIR,Restrictions on foreign entry,RUS,2024,0.37880998570472
TRAIR,Restrictions to movement of people,RUS,2024,0.03395495563745499
TRAIR,Other discriminatory measures,RUS,2024,0.03361010318621993
TRAIR,Barriers to competition,RUS,2024,0.12733108922839165
TRAIR,Regulatory transparency,RUS,2024,0.023741943296045065
TRAIR,STRI,RUS,2024,0.5974481105804443
TRMAR,Restrictions on foreign entry,RUS,2024,0.291353995911777
TRMAR,Restrictions to movement of people,RUS,2024,0.11745513137429953
TRMAR,Other discriminatory measures,RUS,2024,0.03784665837883949
TRMAR,Barriers to competition,RUS,2024,0.045024468563497066
TRMAR,Regulatory transparency,RUS,2024,0.01794453477486968
TRMAR,STRI,RUS,2024,0.5096247792243958
TRROF,Restrictions on foreign entry,RUS,2024,0.1509189773350954
TRROF,Restrictions to movement of people,RUS,2024,0.059409781359136105
TRROF,Other discriminatory measures,RUS,2024,0.039865389466285706
TRROF,Barriers to competition,RUS,2024,0.038312193006277084
TRROF,Regulatory transparency,RUS,2024,0.0763655174523592
TRROF,STRI,RUS,2024,0.3648718595504761
TRRAI,Restrictions on foreign entry,RUS,2024,0.5500161442905664
TRRAI,Restrictions to movement of people,RUS,2024,0.09446952352300286
TRRAI,Other discriminatory measures,RUS,2024,0.048832634929567575
TRRAI,Barriers to competition,RUS,2024,0.24807158857584
TRRAI,Regulatory transparency,RUS,2024,0.05287004169076681
TRRAI,STRI,RUS,2024,0.9942600131034851
CR,Restrictions on foreign entry,RUS,2024,0.23570235818624496
CR,Restrictions to movement of people,RUS,2024,0.03967656195163727
CR,Other discriminatory measures,RUS,2024,0.04255736991763115
CR,Barriers to competition,RUS,2024,0.09902772773057222
CR,Regulatory transparency,RUS,2024,0.03402952942997217
CR,STRI,RUS,2024,0.4509935677051544
LSCAR,Restrictions on foreign entry,RUS,2024,0.532049685716629
LSCAR,Restrictions to movement of people,RUS,2024,0.14821382891386747
LSCAR,Other discriminatory measures,RUS,2024,0.09526222199201584
LSCAR,Barriers to competition,RUS,2024,0.07246009493246675
LSCAR,Regulatory transparency,RUS,2024,0.15201418474316597
LSCAR,STRI,RUS,2024,1.0
LSSTG,Restrictions on foreign entry,RUS,2024,0.43378838896751404
LSSTG,Restrictions to movement of people,RUS,2024,0.10648464318364859
LSSTG,Other discriminatory measures,RUS,2024,0.0641979519277811
LSSTG,Barriers to competition,RUS,2024,0.12399317137897015
LSSTG,Regulatory transparency,RUS,2024,0.27153584361076355
LSSTG,STRI,RUS,2024,1.0
LSFGT,Restrictions on foreign entry,RUS,2024,0.14545454643666744
LSFGT,Restrictions to movement of people,RUS,2024,0.09696969389915466
LSFGT,Other discriminatory measures,RUS,2024,0.014545454643666744
LSFGT,Barriers to competition,RUS,2024,0.009696969762444496
LSFGT,Regulatory transparency,RUS,2024,0.08000000193715096
LSFGT,STRI,RUS,2024,0.3466666638851166
LSCUS,Restrictions on foreign entry,RUS,2024,0.22096317261457443
LSCUS,Restrictions to movement of people,RUS,2024,0.03399433568120003
LSCUS,Other discriminatory measures,RUS,2024,0.03895184025168419
LSCUS,Barriers to competition,RUS,2024,0.016288951970636845
LSCUS,Regulatory transparency,RUS,2024,0.06798866763710976
LSCUS,STRI,RUS,2024,0.37818700075149536
CS,Restrictions on foreign entry,SGP,2024,0.09252088889479637
CS,Restrictions to movement of people,SGP,2024,0.08762933313846588
CS,Other discriminatory measures,SGP,2024,0.012016141787171364
CS,Barriers to competition,SGP,2024,0.01473934669047594
CS,Regulatory transparency,SGP,2024,0.0
CS,STRI,SGP,2024,0.20690572261810303
CO,Restrictions on foreign entry,SGP,2024,0.07081086561083794
CO,Restrictions to movement of people,SGP,2024,0.0989927751943469
CO,Other discriminatory measures,SGP,2024,0.009217620827257633
CO,Barriers to competition,SGP,2024,0.03638213500380516
CO,Regulatory transparency,SGP,2024,0.0
CO,STRI,SGP,2024,0.21540340781211853
PSLEG,Restrictions on foreign entry,SGP,2024,0.2446339912712574
PSLEG,Restrictions to movement of people,SGP,2024,0.05623769760131836
PSLEG,Other discriminatory measures,SGP,2024,0.006092417053878307
PSLEG,Barriers to competition,SGP,2024,0.004124097991734743
PSLEG,Regulatory transparency,SGP,2024,0.006654794327914715
PSLEG,STRI,SGP,2024,0.3177430033683777
PSACC,Restrictions on foreign entry,SGP,2024,0.10445049963891506
PSACC,Restrictions to movement of people,SGP,2024,0.07387223839759827
PSACC,Other discriminatory measures,SGP,2024,0.011353314854204655
PSACC,Barriers to competition,SGP,2024,0.004541325848549604
PSACC,Regulatory transparency,SGP,2024,0.0
PSACC,STRI,SGP,2024,0.19421736896038055
PSARC,Restrictions on foreign entry,SGP,2024,0.07276507001370192
PSARC,Restrictions to movement of people,SGP,2024,0.0665280669927597
PSARC,Other discriminatory measures,SGP,2024,0.014091013930737972
PSARC,Barriers to competition,SGP,2024,0.011088010855019093
PSARC,Regulatory transparency,SGP,2024,0.02541002631187439
PSARC,STRI,SGP,2024,0.18988218903541565
PSENG,Restrictions on foreign entry,SGP,2024,0.1075293067842722
PSENG,Restrictions to movement of people,SGP,2024,0.12285842560231686
PSENG,Other discriminatory measures,SGP,2024,0.008453561924397945
PSENG,Barriers to competition,SGP,2024,0.007889990694820881
PSENG,Regulatory transparency,SGP,2024,0.015779981389641762
PSENG,STRI,SGP,2024,0.2625112533569336
TC,Restrictions on foreign entry,SGP,2024,0.09600726887583733
TC,Restrictions to movement of people,SGP,2024,0.027002261951565742
TC,Other discriminatory measures,SGP,2024,0.016861093696206808
TC,Barriers to competition,SGP,2024,0.12420246750116348
TC,Regulatory transparency,SGP,2024,0.0
TC,STRI,SGP,2024,0.26407310366630554
DS,Restrictions on foreign entry,SGP,2024,0.08835000172257423
DS,Restrictions to movement of people,SGP,2024,0.036248319782316685
DS,Other discriminatory measures,SGP,2024,0.012167268432676792
DS,Barriers to competition,SGP,2024,0.03860361501574516
DS,Regulatory transparency,SGP,2024,0.01565796509385109
DS,STRI,SGP,2024,0.19102716445922852
ASBRD,Restrictions on foreign entry,SGP,2024,0.3011893630027771
ASBRD,Restrictions to movement of people,SGP,2024,0.017968682572245598
ASBRD,Other discriminatory measures,SGP,2024,0.009925558231770992
ASBRD,Barriers to competition,SGP,2024,0.012321382761001587
ASBRD,Regulatory transparency,SGP,2024,0.029519978910684586
ASBRD,STRI,SGP,2024,0.3709249496459961
ASMOT,Restrictions on foreign entry,SGP,2024,0.09732693526893854
ASMOT,Restrictions to movement of people,SGP,2024,0.033486731350421906
ASMOT,Other discriminatory measures,SGP,2024,0.02643689513206482
ASMOT,Barriers to competition,SGP,2024,0.010183099657297134
ASMOT,Regulatory transparency,SGP,2024,0.033486731350421906
ASMOT,STRI,SGP,2024,0.20092037320137024
ASSOU,Restrictions on foreign entry,SGP,2024,0.07583250850439072
ASSOU,Restrictions to movement of people,SGP,2024,0.05473129078745842
ASSOU,Other discriminatory measures,SGP,2024,0.03516869992017746
ASSOU,Barriers to competition,SGP,2024,0.013188262470066547
ASSOU,Regulatory transparency,SGP,2024,0.009011979214847088
ASSOU,STRI,SGP,2024,0.18793274462223053
FSBNK,Restrictions on foreign entry,SGP,2024,0.16632302850484848
FSBNK,Restrictions to movement of people,SGP,2024,0.03711340203881264
FSBNK,Other discriminatory measures,SGP,2024,0.009621992707252502
FSBNK,Barriers to competition,SGP,2024,0.03848797082901001
FSBNK,Regulatory transparency,SGP,2024,0.010996563360095024
FSBNK,STRI,SGP,2024,0.2625429332256317
FSINS,Restrictions on foreign entry,SGP,2024,0.1368516543880105
FSINS,Restrictions to movement of people,SGP,2024,0.01887695980258286
FSINS,Other discriminatory measures,SGP,2024,0.0028983314987272024
FSINS,Barriers to competition,SGP,2024,0.016331467777490616
FSINS,Regulatory transparency,SGP,2024,0.010081153362989426
FSINS,STRI,SGP,2024,0.18503956496715546
TRAIR,Restrictions on foreign entry,SGP,2024,0.2376846969127655
TRAIR,Restrictions to movement of people,SGP,2024,0.02546621672809124
TRAIR,Other discriminatory measures,SGP,2024,0.009602886624634266
TRAIR,Barriers to competition,SGP,2024,0.1485529374331236
TRAIR,Regulatory transparency,SGP,2024,0.0
TRAIR,STRI,SGP,2024,0.42130669951438904
TRMAR,Restrictions on foreign entry,SGP,2024,0.10734094586223364
TRMAR,Restrictions to movement of people,SGP,2024,0.07830342091619968
TRMAR,Other discriminatory measures,SGP,2024,0.009461664594709873
TRMAR,Barriers to competition,SGP,2024,0.03001631237566471
TRMAR,Regulatory transparency,SGP,2024,0.014355627819895744
TRMAR,STRI,SGP,2024,0.2394779920578003
TRROF,Restrictions on foreign entry,SGP,2024,0.0685995351523161
TRROF,Restrictions to movement of people,SGP,2024,0.039606520906090736
TRROF,Other discriminatory measures,SGP,2024,0.019932694733142853
TRROF,Barriers to competition,SGP,2024,0.0
TRROF,Regulatory transparency,SGP,2024,0.03054620698094368
TRROF,STRI,SGP,2024,0.15868495404720306
CR,Restrictions on foreign entry,SGP,2024,0.13749304227530956
CR,Restrictions to movement of people,SGP,2024,0.02975742146372795
CR,Other discriminatory measures,SGP,2024,0.010639342479407787
CR,Barriers to competition,SGP,2024,0.02700756210833788
CR,Regulatory transparency,SGP,2024,0.014584084041416645
CR,STRI,SGP,2024,0.2194814532995224
LSCAR,Restrictions on foreign entry,SGP,2024,0.08867494761943817
LSCAR,Restrictions to movement of people,SGP,2024,0.06840638257563114
LSCAR,Other discriminatory measures,SGP,2024,0.01190777774900198
LSCAR,Barriers to competition,SGP,2024,0.029642766108736396
LSCAR,Regulatory transparency,SGP,2024,0.05067139491438866
LSCAR,STRI,SGP,2024,0.24930326640605927
LSSTG,Restrictions on foreign entry,SGP,2024,0.06996586918830872
LSSTG,Restrictions to movement of people,SGP,2024,0.049146758392453194
LSSTG,Other discriminatory measures,SGP,2024,0.007133105769753456
LSSTG,Barriers to competition,SGP,2024,0.04428327549248934
LSSTG,Regulatory transparency,SGP,2024,0.09051194787025452
LSSTG,STRI,SGP,2024,0.26104095578193665
LSFGT,Restrictions on foreign entry,SGP,2024,0.08727272786200047
LSFGT,Restrictions to movement of people,SGP,2024,0.072727270424366
LSFGT,Other discriminatory measures,SGP,2024,0.003636363660916686
LSFGT,Barriers to competition,SGP,2024,0.0
LSFGT,Regulatory transparency,SGP,2024,0.1066666692495346
LSFGT,STRI,SGP,2024,0.27030301094055176
LSCUS,Restrictions on foreign entry,SGP,2024,0.11048158630728722
LSCUS,Restrictions to movement of people,SGP,2024,0.02549575176090002
LSCUS,Other discriminatory measures,SGP,2024,0.007790368050336838
LSCUS,Barriers to competition,SGP,2024,0.0
LSCUS,Regulatory transparency,SGP,2024,0.09065155684947968
LSCUS,STRI,SGP,2024,0.23441927134990692
CS,Restrictions on foreign entry,SVK,2024,0.046260444447398186
CS,Restrictions to movement of people,SVK,2024,0.02920977771282196
CS,Other discriminatory measures,SVK,2024,0.024032283574342728
CS,Barriers to competition,SVK,2024,0.01473934669047594
CS,Regulatory transparency,SVK,2024,0.029407208785414696
CS,STRI,SVK,2024,0.14364905655384064
CO,Restrictions on foreign entry,SVK,2024,0.023603621870279312
CO,Restrictions to movement of people,SVK,2024,0.11313460022211075
CO,Other discriminatory measures,SVK,2024,0.018435241654515266
CO,Barriers to competition,SVK,2024,0.00909553375095129
CO,Regulatory transparency,SVK,2024,0.03357411548495293
CO,STRI,SVK,2024,0.19784311950206757
PSLEG,Restrictions on foreign entry,SVK,2024,0.17668010480701923
PSLEG,Restrictions to movement of people,SVK,2024,0.049207985401153564
PSLEG,Other discriminatory measures,SVK,2024,0.02436966821551323
PSLEG,Barriers to competition,SVK,2024,0.01237229397520423
PSLEG,Regulatory transparency,SVK,2024,0.01330958865582943
PSLEG,STRI,SVK,2024,0.2759396433830261
PSACC,Restrictions on foreign entry,SVK,2024,0.05222524981945753
PSACC,Restrictions to movement of people,SVK,2024,0.03693611919879913
PSACC,Other discriminatory measures,SVK,2024,0.02270662970840931
PSACC,Barriers to competition,SVK,2024,0.004541325848549604
PSACC,Regulatory transparency,SVK,2024,0.029518618248403072
PSACC,STRI,SVK,2024,0.14592793583869934
PSARC,Restrictions on foreign entry,SVK,2024,0.14553014002740383
PSARC,Restrictions to movement of people,SVK,2024,0.16632016748189926
PSARC,Other discriminatory measures,SVK,2024,0.028182027861475945
PSARC,Barriers to competition,SVK,2024,0.011088010855019093
PSARC,Regulatory transparency,SVK,2024,0.05082005262374878
PSARC,STRI,SVK,2024,0.40194040536880493
PSENG,Restrictions on foreign entry,SVK,2024,0.1672678105533123
PSENG,Restrictions to movement of people,SVK,2024,0.2457168512046337
PSENG,Other discriminatory measures,SVK,2024,0.01690712384879589
PSENG,Barriers to competition,SVK,2024,0.007889990694820881
PSENG,Regulatory transparency,SVK,2024,0.031559962779283524
PSENG,STRI,SVK,2024,0.4693417549133301
TC,Restrictions on foreign entry,SVK,2024,0.057604361325502396
TC,Restrictions to movement of people,SVK,2024,0.009000753983855247
TC,Other discriminatory measures,SVK,2024,0.033722187392413616
TC,Barriers to competition,SVK,2024,0.02866210788488388
TC,Regulatory transparency,SVK,2024,0.022479706909507513
TC,STRI,SVK,2024,0.15146911144256592
DS,Restrictions on foreign entry,SVK,2024,0.05048571527004242
DS,Restrictions to movement of people,SVK,2024,0.012082773260772228
DS,Other discriminatory measures,SVK,2024,0.018250902649015188
DS,Barriers to competition,SVK,2024,0.01930180750787258
DS,Regulatory transparency,SVK,2024,0.01565796509385109
DS,STRI,SVK,2024,0.11577916145324707
ASBRD,Restrictions on foreign entry,SVK,2024,0.09412167593836784
ASBRD,Restrictions to movement of people,SVK,2024,0.005989560857415199
ASBRD,Other discriminatory measures,SVK,2024,0.03473945381119847
ASBRD,Barriers to competition,SVK,2024,0.024642765522003174
ASBRD,Regulatory transparency,SVK,2024,0.049199964851140976
ASBRD,STRI,SVK,2024,0.20869342982769012
ASMOT,Restrictions on foreign entry,SVK,2024,0.041711543686687946
ASMOT,Restrictions to movement of people,SVK,2024,0.011162243783473969
ASMOT,Other discriminatory measures,SVK,2024,0.03965534269809723
ASMOT,Barriers to competition,SVK,2024,0.010183099657297134
ASMOT,Regulatory transparency,SVK,2024,0.033486731350421906
ASMOT,STRI,SVK,2024,0.1361989676952362
ASSOU,Restrictions on foreign entry,SVK,2024,0.05055500566959381
ASSOU,Restrictions to movement of people,SVK,2024,0.018243763595819473
ASSOU,Other discriminatory measures,SVK,2024,0.03516869992017746
ASSOU,Barriers to competition,SVK,2024,0.006594131235033274
ASSOU,Regulatory transparency,SVK,2024,0.027035937644541264
ASSOU,STRI,SVK,2024,0.13759753108024597
FSBNK,Restrictions on foreign entry,SVK,2024,0.09072165191173553
FSBNK,Restrictions to movement of people,SVK,2024,0.012371134012937546
FSBNK,Other discriminatory measures,SVK,2024,0.009621992707252502
FSBNK,Barriers to competition,SVK,2024,0.019243985414505005
FSBNK,Regulatory transparency,SVK,2024,0.010996563360095024
FSBNK,STRI,SVK,2024,0.14295533299446106
FSINS,Restrictions on foreign entry,SVK,2024,0.09123443625867367
FSINS,Restrictions to movement of people,SVK,2024,0.008090125629678369
FSINS,Other discriminatory measures,SVK,2024,0.008694994496181607
FSINS,Barriers to competition,SVK,2024,0.0
FSINS,Regulatory transparency,SVK,2024,0.010081153362989426
FSINS,STRI,SVK,2024,0.11810070276260376
TRAIR,Restrictions on foreign entry,SVK,2024,0.2673952840268612
TRAIR,Restrictions to movement of people,SVK,2024,0.008488738909363747
TRAIR,Other discriminatory measures,SVK,2024,0.019205773249268532
TRAIR,Barriers to competition,SVK,2024,0.11141470307484269
TRAIR,Regulatory transparency,SVK,2024,0.009496777318418026
TRAIR,STRI,SVK,2024,0.4160012900829315
TRROF,Restrictions on foreign entry,SVK,2024,0.054879628121852875
TRROF,Restrictions to movement of people,SVK,2024,0.019803260453045368
TRROF,Other discriminatory measures,SVK,2024,0.019932694733142853
TRROF,Barriers to competition,SVK,2024,0.038312193006277084
TRROF,Regulatory transparency,SVK,2024,0.04581931047141552
TRROF,STRI,SVK,2024,0.17874708771705627
TRRAI,Restrictions on foreign entry,SVK,2024,0.06707514077425003
TRRAI,Restrictions to movement of people,SVK,2024,0.02031602617353201
TRRAI,Other discriminatory measures,SVK,2024,0.012254111468791962
TRRAI,Barriers to competition,SVK,2024,0.06933247204869986
TRRAI,Regulatory transparency,SVK,2024,0.009674298577010632
TRRAI,STRI,SVK,2024,0.17865204811096191
CR,Restrictions on foreign entry,SVK,2024,0.07856745272874832
CR,Restrictions to movement of people,SVK,2024,0.009919140487909317
CR,Other discriminatory measures,SVK,2024,0.021278684958815575
CR,Barriers to competition,SVK,2024,0.02700756210833788
CR,Regulatory transparency,SVK,2024,0.014584084041416645
CR,STRI,SVK,2024,0.15135692059993744
LSCAR,Restrictions on foreign entry,SVK,2024,0.03546997904777527
LSCAR,Restrictions to movement of people,SVK,2024,0.02280212752521038
LSCAR,Other discriminatory measures,SVK,2024,0.02381555549800396
LSCAR,Barriers to competition,SVK,2024,0.0032936406787484884
LSCAR,Regulatory transparency,SVK,2024,0.02533569745719433
LSCAR,STRI,SVK,2024,0.11071700602769852
LSSTG,Restrictions on foreign entry,SVK,2024,0.04197952151298523
LSSTG,Restrictions to movement of people,SVK,2024,0.016382252797484398
LSSTG,Other discriminatory measures,SVK,2024,0.014266211539506912
LSSTG,Barriers to competition,SVK,2024,0.017713310196995735
LSSTG,Regulatory transparency,SVK,2024,0.04525597393512726
LSSTG,STRI,SVK,2024,0.13559727370738983
LSFGT,Restrictions on foreign entry,SVK,2024,0.02909090928733349
LSFGT,Restrictions to movement of people,SVK,2024,0.024242423474788666
LSFGT,Other discriminatory measures,SVK,2024,0.007272727321833372
LSFGT,Barriers to competition,SVK,2024,0.004848484881222248
LSFGT,Regulatory transparency,SVK,2024,0.0533333346247673
LSFGT,STRI,SVK,2024,0.11878788471221924
LSCUS,Restrictions on foreign entry,SVK,2024,0.05524079315364361
LSCUS,Restrictions to movement of people,SVK,2024,0.008498583920300007
LSCUS,Other discriminatory measures,SVK,2024,0.015580736100673676
LSCUS,Barriers to competition,SVK,2024,0.005429650656878948
LSCUS,Regulatory transparency,SVK,2024,0.04532577842473984
LSCUS,STRI,SVK,2024,0.13007554411888123
CS,Restrictions on foreign entry,SVN,2024,0.046260444447398186
CS,Restrictions to movement of people,SVN,2024,0.11683911085128784
CS,Other discriminatory measures,SVN,2024,0.024032283574342728
CS,Barriers to competition,SVN,2024,0.01473934669047594
CS,Regulatory transparency,SVN,2024,0.014703604392707348
CS,STRI,SVN,2024,0.2165747880935669
CO,Restrictions on foreign entry,SVN,2024,0.047207243740558624
CO,Restrictions to movement of people,SVN,2024,0.16970190033316612
CO,Other discriminatory measures,SVN,2024,0.018435241654515266
CO,Barriers to competition,SVN,2024,0.00909553375095129
CO,Regulatory transparency,SVN,2024,0.016787057742476463
CO,STRI,SVN,2024,0.26122698187828064
PSLEG,Restrictions on foreign entry,SVN,2024,0.3125878758728504
PSLEG,Restrictions to movement of people,SVN,2024,0.1265348196029663
PSLEG,Other discriminatory measures,SVN,2024,0.018277251161634922
PSLEG,Barriers to competition,SVN,2024,0.01237229397520423
PSLEG,Regulatory transparency,SVN,2024,0.01330958865582943
PSLEG,STRI,SVN,2024,0.4830818474292755
PSACC,Restrictions on foreign entry,SVN,2024,0.10445049963891506
PSACC,Restrictions to movement of people,SVN,2024,0.15697850659489632
PSACC,Other discriminatory measures,SVN,2024,0.02270662970840931
PSACC,Barriers to competition,SVN,2024,0.013623977545648813
PSACC,Regulatory transparency,SVN,2024,0.009839539416134357
PSACC,STRI,SVN,2024,0.30759915709495544
PSARC,Restrictions on foreign entry,SVN,2024,0.041580040007829666
PSARC,Restrictions to movement of people,SVN,2024,0.16632016748189926
PSARC,Other discriminatory measures,SVN,2024,0.028182027861475945
PSARC,Barriers to competition,SVN,2024,0.022176021710038185
PSARC,Regulatory transparency,SVN,2024,0.07623007893562317
PSARC,STRI,SVN,2024,0.3344883322715759
PSENG,Restrictions on foreign entry,SVN,2024,0.047790803015232086
PSENG,Restrictions to movement of people,SVN,2024,0.2457168512046337
PSENG,Other discriminatory measures,SVN,2024,0.01690712384879589
PSENG,Barriers to competition,SVN,2024,0.007889990694820881
PSENG,Regulatory transparency,SVN,2024,0.047339944168925285
PSENG,STRI,SVN,2024,0.3656447231769562
TC,Restrictions on foreign entry,SVN,2024,0.06720508821308613
TC,Restrictions to movement of people,SVN,2024,0.03600301593542099
TC,Other discriminatory measures,SVN,2024,0.033722187392413616
TC,Barriers to competition,SVN,2024,0.03821614384651184
TC,Regulatory transparency,SVN,2024,0.022479706909507513
TC,STRI,SVN,2024,0.19762614369392395
DS,Restrictions on foreign entry,SVN,2024,0.07572857290506363
DS,Restrictions to movement of people,SVN,2024,0.04833109304308891
DS,Other discriminatory measures,SVN,2024,0.018250902649015188
DS,Barriers to competition,SVN,2024,0.028952711261808872
DS,Regulatory transparency,SVN,2024,0.007828982546925545
DS,STRI,SVN,2024,0.17909225821495056
ASBRD,Restrictions on foreign entry,SVN,2024,0.11294601112604141
ASBRD,Restrictions to movement of people,SVN,2024,0.023958243429660797
ASBRD,Other discriminatory measures,SVN,2024,0.019851116463541985
ASBRD,Barriers to competition,SVN,2024,0.024642765522003174
ASBRD,Regulatory transparency,SVN,2024,0.03935997188091278
ASBRD,STRI,SVN,2024,0.2207581102848053
ASMOT,Restrictions on foreign entry,SVN,2024,0.06951923947781324
ASMOT,Restrictions to movement of people,SVN,2024,0.044648975133895874
ASMOT,Other discriminatory measures,SVN,2024,0.03965534269809723
ASMOT,Barriers to competition,SVN,2024,0.010183099657297134
ASMOT,Regulatory transparency,SVN,2024,0.044648975133895874
ASMOT,STRI,SVN,2024,0.20865562558174133
ASSOU,Restrictions on foreign entry,SVN,2024,0.06319375708699226
ASSOU,Restrictions to movement of people,SVN,2024,0.0729750543832779
ASSOU,Other discriminatory measures,SVN,2024,0.03516869992017746
ASSOU,Barriers to competition,SVN,2024,0.013188262470066547
ASSOU,Regulatory transparency,SVN,2024,0.03604791685938835
ASSOU,STRI,SVN,2024,0.22057369351387024
FSBNK,Restrictions on foreign entry,SVN,2024,0.10584192723035812
FSBNK,Restrictions to movement of people,SVN,2024,0.04948453605175018
FSBNK,Other discriminatory measures,SVN,2024,0.009621992707252502
FSBNK,Barriers to competition,SVN,2024,0.028865978121757507
FSBNK,Regulatory transparency,SVN,2024,0.005498281680047512
FSBNK,STRI,SVN,2024,0.1993127018213272
FSINS,Restrictions on foreign entry,SVN,2024,0.0821109926328063
FSINS,Restrictions to movement of people,SVN,2024,0.024270376889035106
FSINS,Other discriminatory measures,SVN,2024,0.005796662997454405
FSINS,Barriers to competition,SVN,2024,0.016331467777490616
FSINS,Regulatory transparency,SVN,2024,0.005040576681494713
FSINS,STRI,SVN,2024,0.13355007767677307
TRAIR,Restrictions on foreign entry,SVN,2024,0.23025705013424158
TRAIR,Restrictions to movement of people,SVN,2024,0.03395495563745499
TRAIR,Other discriminatory measures,SVN,2024,0.014404329936951399
TRAIR,Barriers to competition,SVN,2024,0.11141470307484269
TRAIR,Regulatory transparency,SVN,2024,0.004748388659209013
TRAIR,STRI,SVN,2024,0.39477941393852234
TRMAR,Restrictions on foreign entry,SVN,2024,0.13800978753715754
TRMAR,Restrictions to movement of people,SVN,2024,0.10440456122159958
TRMAR,Other discriminatory measures,SVN,2024,0.047308322973549366
TRMAR,Barriers to competition,SVN,2024,0.03752039046958089
TRMAR,Regulatory transparency,SVN,2024,0.014355627819895744
TRMAR,STRI,SVN,2024,0.3415986895561218
TRROF,Restrictions on foreign entry,SVN,2024,0.041159721091389656
TRROF,Restrictions to movement of people,SVN,2024,0.059409781359136105
TRROF,Other discriminatory measures,SVN,2024,0.019932694733142853
TRROF,Barriers to competition,SVN,2024,0.057468289509415627
TRROF,Regulatory transparency,SVN,2024,0.04581931047141552
TRROF,STRI,SVN,2024,0.22378979623317719
TRRAI,Restrictions on foreign entry,SVN,2024,0.08384392596781254
TRRAI,Restrictions to movement of people,SVN,2024,0.05417606979608536
TRRAI,Other discriminatory measures,SVN,2024,0.012254111468791962
TRRAI,Barriers to competition,SVN,2024,0.06933247204869986
TRRAI,Regulatory transparency,SVN,2024,0.004837149288505316
TRRAI,STRI,SVN,2024,0.224443718791008
CR,Restrictions on foreign entry,SVN,2024,0.07856745272874832
CR,Restrictions to movement of people,SVN,2024,0.03967656195163727
CR,Other discriminatory measures,SVN,2024,0.021278684958815575
CR,Barriers to competition,SVN,2024,0.02700756210833788
CR,Regulatory transparency,SVN,2024,0.014584084041416645
CR,STRI,SVN,2024,0.1811143457889557
LSCAR,Restrictions on foreign entry,SVN,2024,0.07093995809555054
LSCAR,Restrictions to movement of people,SVN,2024,0.09120851010084152
LSCAR,Other discriminatory measures,SVN,2024,0.02381555549800396
LSCAR,Barriers to competition,SVN,2024,0.02305548475123942
LSCAR,Regulatory transparency,SVN,2024,0.02533569745719433
LSCAR,STRI,SVN,2024,0.23435521125793457
LSSTG,Restrictions on foreign entry,SVN,2024,0.06996586918830872
LSSTG,Restrictions to movement of people,SVN,2024,0.06552901118993759
LSSTG,Other discriminatory measures,SVN,2024,0.014266211539506912
LSSTG,Barriers to competition,SVN,2024,0.04428327549248934
LSSTG,Regulatory transparency,SVN,2024,0.04525597393512726
LSSTG,STRI,SVN,2024,0.23930034041404724
LSFGT,Restrictions on foreign entry,SVN,2024,0.04363636393100023
LSFGT,Restrictions to movement of people,SVN,2024,0.09696969389915466
LSFGT,Other discriminatory measures,SVN,2024,0.007272727321833372
LSFGT,Barriers to competition,SVN,2024,0.004848484881222248
LSFGT,Regulatory transparency,SVN,2024,0.0533333346247673
LSFGT,STRI,SVN,2024,0.20606058835983276
LSCUS,Restrictions on foreign entry,SVN,2024,0.07365439087152481
LSCUS,Restrictions to movement of people,SVN,2024,0.03399433568120003
LSCUS,Other discriminatory measures,SVN,2024,0.015580736100673676
LSCUS,Barriers to competition,SVN,2024,0.005429650656878948
LSCUS,Regulatory transparency,SVN,2024,0.04532577842473984
LSCUS,STRI,SVN,2024,0.17398488521575928
CS,Restrictions on foreign entry,SWE,2024,0.09252088889479637
CS,Restrictions to movement of people,SWE,2024,0.05841955542564392
CS,Other discriminatory measures,SWE,2024,0.024032283574342728
CS,Barriers to competition,SWE,2024,0.01473934669047594
CS,Regulatory transparency,SWE,2024,0.029407208785414696
CS,STRI,SWE,2024,0.21911928057670593
CO,Restrictions on foreign entry,SWE,2024,0.08261267654597759
CO,Restrictions to movement of people,SWE,2024,0.056567300111055374
CO,Other discriminatory measures,SWE,2024,0.018435241654515266
CO,Barriers to competition,SWE,2024,0.01819106750190258
CO,Regulatory transparency,SWE,2024,0.03357411548495293
CO,STRI,SWE,2024,0.2093804031610489
PSLEG,Restrictions on foreign entry,SWE,2024,0.09513544104993343
PSLEG,Restrictions to movement of people,SWE,2024,0.02811884880065918
PSLEG,Other discriminatory measures,SWE,2024,0.006092417053878307
PSLEG,Barriers to competition,SWE,2024,0.004124097991734743
PSLEG,Regulatory transparency,SWE,2024,0.01330958865582943
PSLEG,STRI,SWE,2024,0.14678040146827698
PSACC,Restrictions on foreign entry,SWE,2024,0.12534059956669807
PSACC,Restrictions to movement of people,SWE,2024,0.1108083575963974
PSACC,Other discriminatory measures,SWE,2024,0.02270662970840931
PSACC,Barriers to competition,SWE,2024,0.009082651697099209
PSACC,Regulatory transparency,SWE,2024,0.029518618248403072
